path,area,name_pattern,size_bytes,mutability,referenced_by
backend/src/app/data/ingestion.py,backend,ingestion.py,20235,unknown,6
backend/src/app/data/reference_loaders.py,backend,reference_loaders.py,4620,unknown,0
backend/src/app/db/__init__.py,backend,__init__.py,82,unknown,25
backend/src/app/db/base.py,backend,base.py,902,unknown,1
backend/src/app/db/models.py,backend,models.py,105866,unknown,56
backend/src/app/db/session.py,backend,session.py,3598,unknown,2
backend/src/app/demo/__init__.py,backend,__init__.py,140,unknown,25
backend/src/app/demo/guide.py,backend,guide.py,12466,unknown,16
backend/src/app/errors.py,backend,errors.py,23997,unknown,35
backend/src/app/main.py,backend,main.py,7502,unknown,17
backend/src/app/observability/__init__.py,backend,__init__.py,84,unknown,25
backend/src/app/observability/logging.py,backend,logging.py,3484,unknown,0
backend/src/app/observability/metrics.py,backend,metrics.py,3981,unknown,18
backend/src/app/observability/middleware.py,backend,middleware.py,4592,unknown,4
backend/src/app/observability/trace.py,backend,trace.py,3223,unknown,2
backend/src/app/platform/__init__.py,backend,__init__.py,85,unknown,25
backend/src/app/platform/approvals.py,backend,approvals.py,17949,unknown,25
backend/src/app/platform/audit.py,backend,audit.py,7473,unknown,60
backend/src/app/platform/backtests.py,backend,backtests.py,12264,unknown,16
backend/src/app/platform/blobs.py,backend,blobs.py,18299,unknown,16
backend/src/app/platform/bundle_slot.py,backend,bundle_slot.py,11145,unknown,6
backend/src/app/platform/comparison.py,backend,comparison.py,9396,unknown,9
backend/src/app/platform/datasets.py,backend,datasets.py,41441,unknown,30
backend/src/app/platform/diagnostics.py,backend,diagnostics.py,2340,unknown,25
backend/src/app/platform/diff_cache.py,backend,diff_cache.py,3910,unknown,2
backend/src/app/platform/jobs.py,backend,jobs.py,12358,unknown,38
backend/src/app/platform/metrics.py,backend,metrics.py,32510,unknown,18
backend/src/app/platform/model_specs.py,backend,model_specs.py,24037,unknown,13
backend/src/app/platform/modelling.py,backend,modelling.py,64164,unknown,36
backend/src/app/platform/objectives.py,backend,objectives.py,35148,unknown,39
backend/src/app/platform/outbox.py,backend,outbox.py,5218,unknown,0
backend/src/app/platform/perils.py,backend,perils.py,22595,unknown,20
backend/src/app/platform/prediction.py,backend,prediction.py,22228,unknown,15
backend/src/app/platform/profiles.py,backend,profiles.py,4984,unknown,7
backend/src/app/platform/rate_tables.py,backend,rate_tables.py,28676,unknown,11
backend/src/app/platform/rating_algorithms.py,backend,rating_algorithms.py,4972,unknown,4
backend/src/app/platform/rating_versions.py,backend,rating_versions.py,18574,unknown,26
backend/src/app/platform/rbac.py,backend,rbac.py,16703,unknown,12
backend/src/app/platform/reference.py,backend,reference.py,17672,unknown,2
backend/src/app/platform/settings.py,backend,settings.py,17006,unknown,7
backend/src/app/platform/traces.py,backend,traces.py,14496,unknown,8
backend/src/app/platform/transformations.py,backend,transformations.py,16984,unknown,3
backend/src/app/platform/transparency.py,backend,transparency.py,6043,unknown,17
backend/src/app/platform/validation.py,backend,validation.py,14951,unknown,10
backend/src/app/platform/validation_rules.py,backend,validation_rules.py,24285,unknown,4
backend/src/app/platform/workspace_switch.py,backend,workspace_switch.py,2360,unknown,6
backend/src/app/platform/workspaces.py,backend,workspaces.py,3725,unknown,6
backend/src/app/worker/__init__.py,backend,__init__.py,82,unknown,25
backend/src/app/worker/celery_app.py,backend,celery_app.py,2278,unknown,1
backend/src/app/worker/data_handlers.py,backend,data_handlers.py,18968,unknown,6
backend/src/app/worker/entrypoint.py,backend,entrypoint.py,2164,unknown,6
backend/src/app/worker/handlers.py,backend,handlers.py,1712,unknown,51
backend/src/app/worker/logs.py,backend,logs.py,3069,unknown,0
backend/src/app/worker/model_handlers.py,backend,model_handlers.py,75887,unknown,37
backend/src/app/worker/progress.py,backend,progress.py,8787,unknown,4
backend/src/app/worker/rate_table_handlers.py,backend,rate_table_handlers.py,2828,unknown,7
backend/src/app/worker/rating_handlers.py,backend,rating_handlers.py,6824,unknown,10
backend/src/app/worker/scoring_handlers.py,backend,scoring_handlers.py,18263,unknown,4
backend/src/app/worker/tasks.py,backend,tasks.py,13464,unknown,11
backend/src/app/worker/trace_handlers.py,backend,trace_handlers.py,6320,unknown,0
backend/tests/conftest.py,backend,conftest.py,3273,unknown,18
backend/tests/conftest_db.py,backend,conftest_db.py,13822,unknown,18
backend/tests/test_api_acknowledge.py,backend,test_api_acknowledge.py,6798,unknown,1
backend/tests/test_api_approvals.py,backend,test_api_approvals.py,26446,unknown,4
backend/tests/test_api_audit.py,backend,test_api_audit.py,10612,unknown,1
backend/tests/test_api_auth.py,backend,test_api_auth.py,1859,unknown,1
backend/tests/test_api_authorisation_sweep.py,backend,test_api_authorisation_sweep.py,9521,unknown,2
backend/tests/test_api_backtests.py,backend,test_api_backtests.py,15096,unknown,3
backend/tests/test_api_datasets.py,backend,test_api_datasets.py,54120,unknown,13
backend/tests/test_api_diagnostics.py,backend,test_api_diagnostics.py,2845,unknown,0
backend/tests/test_api_jobs.py,backend,test_api_jobs.py,15255,unknown,2
backend/tests/test_api_me.py,backend,test_api_me.py,6801,unknown,3
backend/tests/test_api_model_lifecycle.py,backend,test_api_model_lifecycle.py,12902,unknown,0
backend/tests/test_api_models.py,backend,test_api_models.py,14675,unknown,4
backend/tests/test_api_rate_tables.py,backend,test_api_rate_tables.py,36674,unknown,2
backend/tests/test_api_reference.py,backend,test_api_reference.py,7103,unknown,0
backend/tests/test_api_service_accounts.py,backend,test_api_service_accounts.py,10013,unknown,2
backend/tests/test_api_settings.py,backend,test_api_settings.py,7685,unknown,1
backend/tests/test_api_transformations.py,backend,test_api_transformations.py,9105,unknown,0
backend/tests/test_api_validation_rules.py,backend,test_api_validation_rules.py,13741,unknown,3
backend/tests/test_approvals.py,backend,test_approvals.py,23140,unknown,3
backend/tests/test_artifact_immutability.py,backend,test_artifact_immutability.py,17880,unknown,8
backend/tests/test_artifact_usage_counts.py,backend,test_artifact_usage_counts.py,9622,unknown,2
backend/tests/test_audit.py,backend,test_audit.py,14441,unknown,1
backend/tests/test_auth_keys.py,backend,test_auth_keys.py,9472,unknown,1
backend/tests/test_auth_oidc.py,backend,test_auth_oidc.py,7551,unknown,0
backend/tests/test_auth_users.py,backend,test_auth_users.py,6154,unknown,3
backend/tests/test_backtests.py,backend,test_backtests.py,22937,unknown,11
backend/tests/test_blobs.py,backend,test_blobs.py,12366,unknown,4
backend/tests/test_bundle_slot.py,backend,test_bundle_slot.py,14145,unknown,3
backend/tests/test_celery_broker.py,backend,test_celery_broker.py,6780,unknown,2
backend/tests/test_config.py,backend,test_config.py,4040,unknown,1
backend/tests/test_contracts.py,backend,test_contracts.py,146868,unknown,42
backend/tests/test_custom_metrics.py,backend,test_custom_metrics.py,6012,unknown,1
backend/tests/test_custom_metrics_api.py,backend,test_custom_metrics_api.py,20588,unknown,9
backend/tests/test_custom_metrics_table.py,backend,test_custom_metrics_table.py,7230,unknown,3
backend/tests/test_custom_objectives.py,backend,test_custom_objectives.py,30185,unknown,13
backend/tests/test_custom_objectives_api.py,backend,test_custom_objectives_api.py,31397,unknown,4
backend/tests/test_data_jobs.py,backend,test_data_jobs.py,21964,unknown,4
backend/tests/test_data_nfrs.py,backend,test_data_nfrs.py,10118,unknown,4
backend/tests/test_datasets.py,backend,test_datasets.py,19398,unknown,0
backend/tests/test_demo_command.py,backend,test_demo_command.py,5709,unknown,2
backend/tests/test_demo_guide.py,backend,test_demo_guide.py,13246,unknown,13
backend/tests/test_demo_postconditions.py,backend,test_demo_postconditions.py,1896,unknown,2
backend/tests/test_diagnostics.py,backend,test_diagnostics.py,10288,unknown,4
backend/tests/test_diff_cache.py,backend,test_diff_cache.py,6334,unknown,0
backend/tests/test_ebm_model_jobs.py,backend,test_ebm_model_jobs.py,20669,unknown,2
backend/tests/test_errors.py,backend,test_errors.py,5714,unknown,7
backend/tests/test_glm_approximation_model.py,backend,test_glm_approximation_model.py,33440,unknown,4
backend/tests/test_health.py,backend,test_health.py,3006,unknown,1
backend/tests/test_ingestion.py,backend,test_ingestion.py,20268,unknown,2
backend/tests/test_interaction_factors.py,backend,test_interaction_factors.py,11695,unknown,0
backend/tests/test_jobs.py,backend,test_jobs.py,10646,unknown,0
backend/tests/test_lineage.py,backend,test_lineage.py,29382,unknown,1
backend/tests/test_metrics.py,backend,test_metrics.py,6882,unknown,5
backend/tests/test_migration_dataset_owner.py,backend,test_migration_dataset_owner.py,18777,unknown,4
backend/tests/test_migration_dataset_version_envelope.py,backend,test_migration_dataset_version_envelope.py,26659,unknown,0
backend/tests/test_model_comparison.py,backend,test_model_comparison.py,18787,unknown,1
backend/tests/test_model_jobs.py,backend,test_model_jobs.py,44880,unknown,12
backend/tests/test_model_jobs_gbm.py,backend,test_model_jobs_gbm.py,40108,unknown,8
backend/tests/test_model_lifecycle.py,backend,test_model_lifecycle.py,33072,unknown,4
backend/tests/test_model_nfrs.py,backend,test_model_nfrs.py,14787,unknown,3
backend/tests/test_model_offset_jobs.py,backend,test_model_offset_jobs.py,16296,unknown,3
backend/tests/test_model_specs.py,backend,test_model_specs.py,16265,unknown,4
backend/tests/test_outbox.py,backend,test_outbox.py,7474,unknown,0
backend/tests/test_paired_quantile_models.py,backend,test_paired_quantile_models.py,34279,unknown,4
backend/tests/test_peril_structures.py,backend,test_peril_structures.py,30479,unknown,6
backend/tests/test_peril_structures_api.py,backend,test_peril_structures_api.py,13101,unknown,2
backend/tests/test_prediction.py,backend,test_prediction.py,37165,unknown,8
backend/tests/test_rate_tables_service.py,backend,test_rate_tables_service.py,20658,unknown,0
backend/tests/test_rating_algorithms.py,backend,test_rating_algorithms.py,6645,unknown,0
backend/tests/test_rating_version_compile.py,backend,test_rating_version_compile.py,31999,unknown,10
backend/tests/test_rating_versions.py,backend,test_rating_versions.py,14975,unknown,9
backend/tests/test_rbac.py,backend,test_rbac.py,18216,unknown,7
backend/tests/test_reference_pin.py,backend,test_reference_pin.py,9370,unknown,1
backend/tests/test_revalidation_sweep.py,backend,test_revalidation_sweep.py,2236,unknown,0
backend/tests/test_score.py,backend,test_score.py,44737,unknown,5
backend/tests/test_score_batch_api.py,backend,test_score_batch_api.py,10201,unknown,3
backend/tests/test_scoring_handlers.py,backend,test_scoring_handlers.py,18819,unknown,4
backend/tests/test_settings.py,backend,test_settings.py,9326,unknown,0
backend/tests/test_spec_hash.py,backend,test_spec_hash.py,14334,unknown,11
backend/tests/test_startup_self_check.py,backend,test_startup_self_check.py,2290,unknown,0
backend/tests/test_trace.py,backend,test_trace.py,3059,unknown,0
backend/tests/test_traces.py,backend,test_traces.py,21152,unknown,5
backend/tests/test_traces_api.py,backend,test_traces_api.py,11554,unknown,2
backend/tests/test_transformations.py,backend,test_transformations.py,24629,unknown,1
backend/tests/test_validation_reports.py,backend,test_validation_reports.py,21204,unknown,1
backend/tests/test_wf01_journey.py,backend,test_wfN_journey.py,39370,unknown,5
backend/tests/test_worker.py,backend,test_worker.py,19648,unknown,10
backend/tests/test_worker_rate_tables.py,backend,test_worker_rate_tables.py,5697,unknown,0
backend/tests/test_workspace_identity.py,backend,test_workspace_identity.py,7871,unknown,1
backend/tests/test_workspace_members.py,backend,test_workspace_members.py,4007,unknown,1
backend/tests/test_workspace_selection.py,backend,test_workspace_selection.py,7660,unknown,10
backend/tests/test_workspace_switch.py,backend,test_workspace_switch.py,10104,unknown,2
backend/tests/test_workspaces.py,backend,test_workspaces.py,1621,unknown,1
deploy/README.md,deploy,README.md,4522,unknown,108
deploy/docker-compose.yml,deploy,docker-compose.yml,2982,unknown,29
deploy/keycloak-local/realm-gi-pricing.json,deploy,realm-gi-pricing.json,1423,unknown,5
docs/README.md,docs,README.md,2924,unknown,108
docs/adr/0001-pricing-core-is-dependency-free.md,docs,N-pricing-core-is-dependency-free.md,2480,unknown,2
docs/adr/0002-model-schema-single-source-of-truth.md,docs,N-model-schema-single-source-of-truth.md,2159,unknown,6
docs/adr/0003-declarative-json-artifacts-no-pickles.md,docs,N-declarative-json-artifacts-no-pickles.md,2396,unknown,1
docs/adr/0004-zen-engine-for-rating-execution.md,docs,N-zen-engine-for-rating-execution.md,4425,unknown,7
docs/adr/0005-polars-duckdb-over-pandas.md,docs,N-polars-duckdb-over-pandas.md,2982,unknown,2
docs/adr/0006-tenant-isolation-is-a-deployment-boundary.md,docs,N-tenant-isolation-is-a-deployment-boundary.md,5790,unknown,3
docs/adr/README.md,docs,README.md,1280,unknown,108
docs/audit/README.md,docs,README.md,3004,unknown,107
docs/audit/checklists/phase-close.md,docs,phase-close.md,2571,unknown,9
docs/audit/checklists/work-item-close.md,docs,work-item-close.md,3191,unknown,13
docs/audit/closure-records.md,docs,closure-records.md,433385,unknown,10
docs/audit/exit-demo-uat.md,docs,exit-demo-uat.md,2220,unknown,3
docs/audit/findings/F27.md,docs,FN.md,5276,unknown,3
docs/audit/findings/F62.md,docs,FN.md,5870,unknown,1
docs/audit/findings/F65.md,docs,FN.md,3718,unknown,2
docs/audit/findings/F66.md,docs,FN.md,8662,unknown,1
docs/audit/findings/README.md,docs,README.md,8008,unknown,108
docs/audit/phases/1b/README.md,docs,README.md,7125,unknown,108
docs/audit/phases/1b/register.md,docs,register.md,9646,unknown,68
docs/audit/plan-reviews.md,docs,plan-reviews.md,208787,unknown,24
docs/audit/register.md,docs,register.md,101904,unknown,69
docs/audit/retrofit-impossible.md,docs,retrofit-impossible.md,2125,unknown,2
docs/audit/security-posture.md,docs,security-posture.md,9019,unknown,5
docs/audit/work/W10-1/README.md,docs,README.md,2124,frozen,108
docs/audit/work/W10-2/README.md,docs,README.md,5331,frozen,108
docs/audit/work/W10-3/README.md,docs,README.md,9367,frozen,108
docs/audit/work/W10/README.md,docs,README.md,8188,frozen,107
docs/audit/work/W11/README.md,docs,README.md,36948,frozen,108
docs/audit/work/W8/README.md,docs,README.md,3419,frozen,108
docs/audit/work/W9-1/README.md,docs,README.md,2626,frozen,108
docs/audit/work/W9-2/README.md,docs,README.md,2888,frozen,108
docs/audit/work/W9-3/README.md,docs,README.md,3340,frozen,108
docs/audit/work/W9/README.md,docs,README.md,3582,frozen,108
docs/audit/work/nt-0010-0011-adoption/README.md,docs,README.md,15260,frozen,107
docs/audit/work/nt-0010-0011-adoption/pilot-findings.md,docs,pilot-findings.md,47971,frozen,3
docs/audit/work/nt-0012-0013-0014-adoption/README.md,docs,README.md,18832,frozen,107
docs/audit/work/pr-265/README.md,docs,README.md,1476,frozen,108
docs/audit/work/pr-370/README.md,docs,README.md,11617,frozen,107
docs/audit/work/pr-371/README.md,docs,README.md,11749,frozen,107
docs/contracts/README.md,docs,README.md,6667,generated,108
docs/contracts/openapi/generated.json,docs,generated.json,942282,generated,48
docs/contracts/openapi/gi-pricing.yaml,docs,gi-pricing.yaml,21784,generated,7
docs/contracts/schemas/approval-request.schema.json,docs,approval-request.schema.json,4518,generated,0
docs/contracts/schemas/audit-event.schema.json,docs,audit-event.schema.json,1805,generated,3
docs/contracts/schemas/banding.schema.json,docs,banding.schema.json,3281,generated,10
docs/contracts/schemas/common/artifact-envelope.schema.json,docs,artifact-envelope.schema.json,1876,generated,19
docs/contracts/schemas/common/artifact-ref.schema.json,docs,artifact-ref.schema.json,801,generated,19
docs/contracts/schemas/common/blob-ref.schema.json,docs,blob-ref.schema.json,718,generated,6
docs/contracts/schemas/common/money.schema.json,docs,money.schema.json,926,generated,17
docs/contracts/schemas/common/provenance.schema.json,docs,provenance.schema.json,606,generated,0
docs/contracts/schemas/custom-objective.schema.json,docs,custom-objective.schema.json,5301,generated,5
docs/contracts/schemas/dataset-version.schema.json,docs,dataset-version.schema.json,3242,generated,5
docs/contracts/schemas/diagnostics.schema.json,docs,diagnostics.schema.json,16218,generated,14
docs/contracts/schemas/dislocation-run.schema.json,docs,dislocation-run.schema.json,3593,generated,0
docs/contracts/schemas/dossier.schema.json,docs,dossier.schema.json,3886,generated,0
docs/contracts/schemas/generated/artifact-envelope.schema.json,docs,artifact-envelope.schema.json,2694,generated,20
docs/contracts/schemas/generated/artifact-ref.schema.json,docs,artifact-ref.schema.json,524,generated,20
docs/contracts/schemas/generated/audit-event.schema.json,docs,audit-event.schema.json,4375,generated,4
docs/contracts/schemas/generated/backtest.schema.json,docs,backtest.schema.json,10526,generated,2
docs/contracts/schemas/generated/banding.schema.json,docs,banding.schema.json,8468,generated,10
docs/contracts/schemas/generated/blob-ref.schema.json,docs,blob-ref.schema.json,694,generated,7
docs/contracts/schemas/generated/custom-metric.schema.json,docs,custom-metric.schema.json,8715,generated,1
docs/contracts/schemas/generated/custom-objective.schema.json,docs,custom-objective.schema.json,8810,generated,6
docs/contracts/schemas/generated/dataset-lineage.schema.json,docs,dataset-lineage.schema.json,4125,generated,1
docs/contracts/schemas/generated/dataset-split.schema.json,docs,dataset-split.schema.json,1570,generated,0
docs/contracts/schemas/generated/dataset-version.schema.json,docs,dataset-version.schema.json,12211,generated,6
docs/contracts/schemas/generated/diagnostics.schema.json,docs,diagnostics.schema.json,31770,generated,14
docs/contracts/schemas/generated/grouping.schema.json,docs,grouping.schema.json,8974,generated,13
docs/contracts/schemas/generated/job.schema.json,docs,job.schema.json,10270,generated,9
docs/contracts/schemas/generated/metric-certificate.schema.json,docs,metric-certificate.schema.json,5687,generated,0
docs/contracts/schemas/generated/model-comparison.schema.json,docs,model-comparison.schema.json,10659,generated,3
docs/contracts/schemas/generated/model-spec.schema.json,docs,model-spec.schema.json,29543,generated,16
docs/contracts/schemas/generated/model.schema.json,docs,model.schema.json,52905,generated,14
docs/contracts/schemas/generated/objective-certificate.schema.json,docs,objective-certificate.schema.json,5995,generated,4
docs/contracts/schemas/generated/objective-usage.schema.json,docs,objective-usage.schema.json,3411,generated,0
docs/contracts/schemas/generated/oidc-auth-config.schema.json,docs,oidc-auth-config.schema.json,508,generated,1
docs/contracts/schemas/generated/peril-structure.schema.json,docs,peril-structure.schema.json,11320,generated,6
docs/contracts/schemas/generated/problem-detail.schema.json,docs,problem-detail.schema.json,3292,generated,0
docs/contracts/schemas/generated/profile.schema.json,docs,profile.schema.json,11553,generated,12
docs/contracts/schemas/generated/transparency-artifact.schema.json,docs,transparency-artifact.schema.json,12715,generated,7
docs/contracts/schemas/generated/validation-report.schema.json,docs,validation-report.schema.json,5919,generated,7
docs/contracts/schemas/generated/validation-rule.schema.json,docs,validation-rule.schema.json,2251,generated,4
docs/contracts/schemas/gipp-check.schema.json,docs,gipp-check.schema.json,4189,generated,0
docs/contracts/schemas/grouping.schema.json,docs,grouping.schema.json,6287,generated,12
docs/contracts/schemas/job.schema.json,docs,job.schema.json,4671,generated,9
docs/contracts/schemas/model-spec.schema.json,docs,model-spec.schema.json,14783,generated,15
docs/contracts/schemas/model.schema.json,docs,model.schema.json,16144,generated,13
docs/contracts/schemas/monitoring.schema.json,docs,monitoring.schema.json,5564,generated,1
docs/contracts/schemas/objective-certificate.schema.json,docs,objective-certificate.schema.json,4346,generated,3
docs/contracts/schemas/optimisation-run.schema.json,docs,optimisation-run.schema.json,4786,generated,1
docs/contracts/schemas/peril-structure.schema.json,docs,peril-structure.schema.json,9766,generated,5
docs/contracts/schemas/profile.schema.json,docs,profile.schema.json,4860,generated,12
docs/contracts/schemas/rate-table.schema.json,docs,rate-table.schema.json,2436,generated,6
docs/contracts/schemas/rating-algorithm.schema.json,docs,rating-algorithm.schema.json,5165,generated,1
docs/contracts/schemas/rating-version.schema.json,docs,rating-version.schema.json,2725,generated,4
docs/contracts/schemas/regression-suite.schema.json,docs,regression-suite.schema.json,4401,generated,3
docs/contracts/schemas/scoring.schema.json,docs,scoring.schema.json,4141,generated,19
docs/contracts/schemas/transparency-artifact.schema.json,docs,transparency-artifact.schema.json,8192,generated,6
docs/contracts/schemas/validation-report.schema.json,docs,validation-report.schema.json,4346,generated,6
docs/contracts/schemas/validation-rule.schema.json,docs,validation-rule.schema.json,3525,generated,3
docs/open-questions.md,docs,open-questions.md,323227,unknown,91
docs/phase-0-status.md,docs,phase-N-status.md,8599,unknown,9
docs/plans/2026-08-18-profile-contract.md,docs,DATE-profile-contract.md,60535,frozen,1
docs/plans/2026-08-19-custom-metrics-final-review.md,docs,DATE-custom-metrics-final-review.md,11280,frozen,0
docs/plans/2026-08-19-custom-metrics-ledger.md,docs,DATE-custom-metrics-ledger.md,59673,frozen,0
docs/plans/2026-08-19-custom-metrics.md,docs,DATE-custom-metrics.md,70905,frozen,1
docs/plans/2026-08-19-glm-approximation-as-model-ledger.md,docs,DATE-glm-approximation-as-model-ledger.md,36741,frozen,0
docs/plans/2026-08-19-glm-approximation-as-model.md,docs,DATE-glm-approximation-as-model.md,78876,frozen,2
docs/plans/2026-08-19-paired-quantile-models.md,docs,DATE-paired-quantile-models.md,67969,frozen,0
docs/plans/2026-08-19-psi-comparison-selector-ledger.md,docs,DATE-psi-comparison-selector-ledger.md,17480,frozen,0
docs/plans/2026-08-19-psi-comparison-selector.md,docs,DATE-psi-comparison-selector.md,56530,frozen,2
docs/plans/2026-08-20-w5-worker-handover.md,docs,DATE-wN-worker-handover.md,4582,frozen,0
docs/plans/2026-08-21-ebm.md,docs,DATE-ebm.md,87312,frozen,0
docs/plans/2026-08-21-offset-from-another-model.md,docs,DATE-offset-from-another-model.md,78516,frozen,0
docs/plans/2026-08-21-regularisation-and-cv.md,docs,DATE-regularisation-and-cv.md,83980,frozen,1
docs/plans/2026-08-21-tweedie-profile-likelihood.md,docs,DATE-tweedie-profile-likelihood.md,71947,frozen,0
docs/plans/2026-08-22-gbm-weights-and-dropped-eval-metrics.md,docs,DATE-gbm-weights-and-dropped-eval-metrics.md,64012,frozen,0
docs/plans/2026-08-22-slice-6a-verified.md,docs,DATE-slice-Na-verified.md,4761,frozen,0
docs/plans/2026-08-22-w5-audit-remediation-ledger.md,docs,DATE-wN-audit-remediation-ledger.md,16782,frozen,0
docs/plans/2026-08-22-w5-audit-remediation.md,docs,DATE-wN-audit-remediation.md,48091,frozen,4
docs/plans/2026-08-22-w5-closure-ledger.md,docs,DATE-wN-closure-ledger.md,8628,frozen,0
docs/plans/2026-08-22-w5-closure.md,docs,DATE-wN-closure.md,42893,frozen,3
docs/plans/2026-08-22-w6b-contracts-and-drift-guard-ledger.md,docs,DATE-wNb-contracts-and-drift-guard-ledger.md,7701,frozen,1
docs/plans/2026-08-22-w6b-contracts-and-drift-guard.md,docs,DATE-wNb-contracts-and-drift-guard.md,66486,frozen,2
docs/plans/2026-08-22-w6b-slice-map.md,docs,DATE-wNb-slice-map.md,15784,frozen,15
docs/plans/2026-08-23-w32-10-untested-behaviour-ledger.md,docs,DATE-wN-N-untested-behaviour-ledger.md,10639,frozen,2
docs/plans/2026-08-23-w32-10-untested-behaviour.md,docs,DATE-wN-N-untested-behaviour.md,34656,frozen,2
docs/plans/2026-08-23-w32-1b-drift-guard-arm-attribution.md,docs,DATE-wN-Nb-drift-guard-arm-attribution.md,37913,frozen,1
docs/plans/2026-08-23-w32-2-validation-rule-catalogue-ledger.md,docs,DATE-wN-N-validation-rule-catalogue-ledger.md,3852,frozen,1
docs/plans/2026-08-23-w32-2-validation-rule-catalogue.md,docs,DATE-wN-N-validation-rule-catalogue.md,59215,frozen,1
docs/plans/2026-08-23-w32-3-dataset-list-derived-fields-ledger.md,docs,DATE-wN-N-dataset-list-derived-fields-ledger.md,4816,frozen,0
docs/plans/2026-08-23-w32-3-dataset-list-derived-fields.md,docs,DATE-wN-N-dataset-list-derived-fields.md,49578,frozen,1
docs/plans/2026-08-23-w32-4-ebm-predict-arm-ledger.md,docs,DATE-wN-N-ebm-predict-arm-ledger.md,3236,frozen,0
docs/plans/2026-08-23-w32-4-ebm-predict-arm.md,docs,DATE-wN-N-ebm-predict-arm.md,38512,frozen,1
docs/plans/2026-08-23-w32-5-partial-dependence-exposure-ledger.md,docs,DATE-wN-N-partial-dependence-exposure-ledger.md,13920,frozen,0
docs/plans/2026-08-23-w32-5-partial-dependence-exposure.md,docs,DATE-wN-N-partial-dependence-exposure.md,39399,frozen,1
docs/plans/2026-08-23-w32-6-backtest-and-objective-endpoint-tests-ledger.md,docs,DATE-wN-N-backtest-and-objective-endpoint-tests-ledger.md,10377,frozen,0
docs/plans/2026-08-23-w32-6-backtest-and-objective-endpoint-tests.md,docs,DATE-wN-N-backtest-and-objective-endpoint-tests.md,32769,frozen,1
docs/plans/2026-08-23-w32-7-workspace-identity-and-selection-ledger.md,docs,DATE-wN-N-workspace-identity-and-selection-ledger.md,13412,frozen,2
docs/plans/2026-08-23-w32-7-workspace-identity-and-selection.md,docs,DATE-wN-N-workspace-identity-and-selection.md,47123,frozen,2
docs/plans/2026-08-23-w32-8-artifact-library-list-routes-ledger.md,docs,DATE-wN-N-artifact-library-list-routes-ledger.md,14117,frozen,2
docs/plans/2026-08-23-w32-8-artifact-library-list-routes.md,docs,DATE-wN-N-artifact-library-list-routes.md,38956,frozen,2
docs/plans/2026-08-23-w32-9-transparency-exposure-share-ledger.md,docs,DATE-wN-N-transparency-exposure-share-ledger.md,10306,frozen,2
docs/plans/2026-08-23-w32-9-transparency-exposure-share.md,docs,DATE-wN-N-transparency-exposure-share.md,26680,frozen,2
docs/plans/2026-08-23-w32-closure-proposal.md,docs,DATE-wN-closure-proposal.md,13555,frozen,5
docs/plans/2026-08-24-w32-11-certificate-floors-and-two-generated-sides-ledger.md,docs,DATE-wN-N-certificate-floors-and-two-generated-sides-ledger.md,12235,frozen,1
docs/plans/2026-08-24-w32-11-certificate-floors-and-two-generated-sides.md,docs,DATE-wN-N-certificate-floors-and-two-generated-sides.md,15484,frozen,0
docs/plans/2026-08-24-w6b-13b-catalogue-chain.md,docs,DATE-wNb-Nb-catalogue-chain.md,36607,frozen,1
docs/plans/2026-08-24-w6b-1a-model-detail-non-glm-arms.md,docs,DATE-wNb-Na-model-detail-non-glm-arms.md,86730,frozen,1
docs/plans/2026-08-24-w6b-1b-diagnostics-view.md,docs,DATE-wNb-Nb-diagnostics-view.md,141906,frozen,0
docs/plans/2026-08-24-w6b-2-model-comparison.md,docs,DATE-wNb-N-model-comparison.md,83057,frozen,0
docs/plans/2026-08-24-w6b-slice-map-revised.md,docs,DATE-wNb-slice-map-revised.md,23451,frozen,15
docs/plans/2026-08-25-w6b-10-browser-auth.md,docs,DATE-wNb-N-browser-auth.md,54657,frozen,0
docs/plans/2026-08-25-w6b-11-workspace-selector.md,docs,DATE-wNb-N-workspace-selector.md,46311,frozen,0
docs/plans/2026-08-25-w6b-13-rule-versioning-screen.md,docs,DATE-wNb-N-rule-versioning-screen.md,40165,frozen,3
docs/plans/2026-08-25-w6b-14-local-oidc-provider.md,docs,DATE-wNb-N-local-oidc-provider.md,54817,frozen,4
docs/plans/2026-08-25-w6b-3-dataset-list-contents.md,docs,DATE-wNb-N-dataset-list-contents.md,27932,frozen,0
docs/plans/2026-08-25-w6b-4a-model-spec-builder-builtin.md,docs,DATE-wNb-Na-model-spec-builder-builtin.md,21583,frozen,0
docs/plans/2026-08-25-w6b-4b-custom-objective-arm.md,docs,DATE-wNb-Nb-custom-objective-arm.md,17597,frozen,0
docs/plans/2026-08-25-w6b-5a-treeshap-holdout-pass.md,docs,DATE-wNb-Na-treeshap-holdout-pass.md,22648,frozen,0
docs/plans/2026-08-25-w6b-5b-suggestion-panel.md,docs,DATE-wNb-Nb-suggestion-panel.md,15729,frozen,0
docs/plans/2026-08-25-w6b-6-backtest-view.md,docs,DATE-wNb-N-backtest-view.md,49170,frozen,0
docs/plans/2026-08-25-w6b-6b-prediction-view.md,docs,DATE-wNb-Nb-prediction-view.md,75316,frozen,1
docs/plans/2026-08-25-w6b-7-objective-library-and-certificate.md,docs,DATE-wNb-N-objective-library-and-certificate.md,68614,frozen,1
